58938.0175,0.8955
58938.8645,0.847
58939.704,0.8395
58940.448,0.744
58941.1475,0.6995
58941.887,0.7395
58942.735,0.848
58943.596,0.861
58944.506,0.91
58945.4345,0.9285
58946.332,0.8975
58947.25,0.918
58948.212,0.962
58949.17,0.958
58950.1745,1.0045
58951.1345,0.96
58952.052,0.9175
58952.948,0.896
58953.82,0.872
58954.8105,0.9905
58955.786,0.9755
58956.729,0.943
58957.6505,0.9215
58958.56,0.9095
58959.5375,0.9775
58960.5375,1
58961.5035,0.966
58962.448,0.9445
58963.4335,0.9855
58964.409,0.9755
58965.3615,0.9525
58966.3565,0.995
58967.3585,1.002
58968.3275,0.969
58969.3165,0.989
58970.252,0.9355
58971.1725,0.9205
58972.1175,0.945
58973.09,0.9725
58974.079,0.989
58975.0855,1.0065
58976.126,1.0405
58977.0955,0.9695
58978.089,0.9935
58979.1275,1.0385
58980.1405,1.013
58981.2015,1.061
58982.232,1.0305
58983.239,1.007
58984.244,1.005
58985.1385,0.8945
58986.099,0.9605
58987.075,0.976
58988.0475,0.9725
58988.981,0.9335
58989.992,1.011
58990.9945,1.0025
58991.9055,0.911
58992.838,0.9325
58993.742,0.904
58994.6735,0.9315
58995.7065,1.033
58996.728,1.0215
58997.636,0.908
58998.5505,0.9145
58999.4315,0.881
59000.232,0.8005
59001.0045,0.7725
59001.906,0.9015
59002.829,0.923
59003.7165,0.8875
59004.579,0.8625
59005.479,0.9
59006.3995,0.9205
59007.288,0.8885
59008.101,0.813
59008.9445,0.8435
59009.821,0.8765
59010.6505,0.8295
59011.4675,0.817
59012.335,0.8675
59013.201,0.866
59013.9645,0.7635
59014.715,0.7505
59015.486,0.771
59016.262,0.776
59017.0195,0.7575
59017.7625,0.743
59018.4915,0.729
59019.1935,0.702
59019.882,0.6885
59020.5715,0.6895
59021.324,0.7525
59022.0945,0.7705
59022.827,0.7325
59023.6275,0.8005
59024.4685,0.841
59025.3035,0.835
59026.148,0.8445
59026.9275,0.7795
59027.7695,0.842
59028.7125,0.943
59029.5475,0.835
59030.3855,0.838
59031.268,0.8825
59032.117,0.849
59032.9945,0.8775
59033.918,0.9235
59034.854,0.936
59035.7155,0.8615
59036.577,0.8615
59037.405,0.828
59038.27,0.865
59039.1635,0.8935
59039.99,0.8265
59040.8365,0.8465
59041.663,0.8265
59042.4225,0.7595
59043.2065,0.784
59044.0455,0.839
59044.8775,0.832
59045.78,0.9025
59046.713,0.933
59047.6125,0.8995
59048.5,0.8875
59049.429,0.929
59050.3285,0.8995
59051.2275,0.899
59052.1295,0.902
59052.997,0.8675
59053.8775,0.8805
59054.624,0.7465
59055.3265,0.7025
59056.0555,0.729
59056.8465,0.791
59057.678,0.8315
59058.523,0.845
59059.396,0.873
59060.2815,0.8855
59061.1485,0.867
59061.9415,0.793
59062.645,0.7035
59063.3145,0.6695
59063.984,0.6695
59064.681,0.697
59065.4015,0.7205
59066.149,0.7475
59066.9205,0.7715
59067.6945,0.774
59068.4605,0.766
59069.2075,0.747
59069.956,0.7485
59070.637,0.681
59071.301,0.664
59071.973,0.672
59072.6335,0.6605
59073.268,0.6345
59073.919,0.651
59074.569,0.65
59075.2465,0.6775
59075.9735,0.727
59076.717,0.7435
59077.4785,0.7615
59078.2335,0.755
59078.995,0.7615
59079.7485,0.7535
59080.468,0.7195
59081.1635,0.6955
59081.849,0.6855
59082.5035,0.6545
59083.186,0.6825
59083.8935,0.7075
59084.547,0.6535
59085.2035,0.6565
59085.928,0.7245
59086.713,0.785
59087.5505,0.8375
59088.4125,0.862
59089.2655,0.853
59090.0655,0.8
59090.7925,0.727
59091.5365,0.744
59092.311,0.7745
59093.103,0.792
59093.8895,0.7865
59094.665,0.7755
59095.4405,0.7755
59096.2765,0.836
59097.1215,0.845
59097.9295,0.808
59098.789,0.8595
59099.6575,0.8685
59100.4325,0.775
59101.2005,0.768
59101.993,0.7925
59102.809,0.816
59103.6465,0.8375
59104.497,0.8505
59105.334,0.837
59106.0895,0.7555
59106.899,0.8095
59107.771,0.872
59108.64,0.869
59109.531,0.891
59110.4115,0.8805
59111.331,0.9195
59112.252,0.921
59113.1705,0.9185
59114.069,0.8985
59114.9,0.831
59115.6735,0.7735
59116.414,0.7405
59117.203,0.789
59118.017,0.814
59118.8645,0.8475
59119.7665,0.902
59120.684,0.9175
59121.582,0.898
59122.4035,0.8215
59123.267,0.8635
59124.1785,0.9115
59125.113,0.9345
59126.057,0.944
59126.9925,0.9355
59127.956,0.9635
59128.8865,0.9305
59129.8005,0.914
59130.7245,0.924
59131.6255,0.901
59132.5445,0.919
59133.4235,0.879
59134.29,0.8665
59135.2505,0.9605
59136.1695,0.919
59137.047,0.8775
59137.892,0.845
59138.7255,0.8335
59139.4745,0.749
59140.1925,0.718
59140.9315,0.739
59141.723,0.7915
59142.5525,0.8295
59143.3625,0.81
59144.133,0.7705
59144.8835,0.7505
59145.576,0.6925
59146.2985,0.7225
59147.0765,0.778
59147.8405,0.764
59148.684,0.8435
59149.5305,0.8465
59150.3685,0.838
59151.2285,0.86
59152.1125,0.884
59152.967,0.8545
59153.7515,0.7845
59154.611,0.8595
59155.4,0.789
59156.1605,0.7605
59156.9395,0.779
59157.75,0.8105
59158.6125,0.8625
59159.434,0.8215
59160.302,0.868
59161.212,0.91
59162.0675,0.8555
59162.883,0.8155
59163.6615,0.7785
59164.4105,0.749
59165.1435,0.733
59165.832,0.6885
59166.524,0.692
59167.257,0.733
59167.984,0.727
59168.7765,0.7925
59169.6425,0.866
59170.526,0.8835
59171.3565,0.8305
59172.195,0.8385
59172.9855,0.7905
59173.747,0.7615
59174.4575,0.7105
59175.1865,0.729
59175.95,0.7635
59176.714,0.764
59177.484,0.77
59178.273,0.789
59179.0625,0.7895
59179.8325,0.77
59180.581,0.7485
59181.2955,0.7145
59182.0035,0.708
59182.816,0.8125
59183.749,0.933
59184.707,0.958
59185.67,0.963
59186.638,0.968
59187.61,0.972
59188.5465,0.9365
59189.423,0.8765
59190.233,0.81
59191.0115,0.7785
59191.8375,0.826
59192.787,0.9495
59193.7455,0.9585
59194.6935,0.948
59195.4895,0.796
59196.301,0.8115
59197.1365,0.8355
59197.966,0.8295
59198.8275,0.8615
59199.717,0.8895
59200.704,0.987
59201.717,1.013
59202.721,1.004
59203.6835,0.9625
59204.5315,0.848
59205.454,0.9225
59206.5075,1.0535
59207.439,0.9315
59208.3015,0.8625
59209.2735,0.972
59210.356,1.0825
59211.4655,1.1095
59212.5545,1.089
59213.6285,1.074
59214.689,1.0605
59215.6885,0.9995
59216.6,0.9115
59217.4125,0.8125
59218.195,0.7825
59218.9935,0.7985
59219.928,0.9345
59220.9775,1.0495
59222.043,1.0655
59223.1015,1.0585
59224.1355,1.034
59225.1255,0.99
59226.0395,0.914
59226.901,0.8615
59227.74,0.839
59228.6415,0.9015
59229.639,0.9975
59230.663,1.024
59231.665,1.002
59232.6885,1.0235
59233.575,0.8865
59234.3855,0.8105
59235.133,0.7475
59235.828,0.695
59236.5315,0.7035
59237.208,0.6765
59237.8725,0.6645
